x_m,y_m,w_tr_right_m,w_tr_left_m,ideal_speed,ideal_x,ideal_y
964.418962,1204.832821,4.915,4.168,291.71925756527617,964.9833358619261,1204.7595704145929
960.067275,1202.377908,4.927,4.171,292.4515543144165,959.7896364091928,1201.7655554359585
955.723269,1199.910012,4.94,4.174,292.9397521471768,956.3271701073706,1199.7695454502023
951.388062,1197.427196,4.953,4.177,293.6720488963172,951.1334706546376,1196.7755304715677
947.062776,1194.927525,4.965,4.18,294.1598629790145,947.5599170681443,1194.7072356599292
942.748529,1192.409063,4.978,4.183,294.64539386564576,943.3254279512911,1192.208868136793
938.446441,1189.869874,4.991,4.186,295.24431627516776,939.0710261232547,1189.6905083585852
934.157632,1187.308022,5.003,4.189,296.1503565436242,934.7626912580013,1187.1180001007012
929.883221,1184.721571,4.916,4.15,297.0563968120806,930.4543563927477,1184.5454918428177
925.624328,1182.108586,4.801,4.099,297.962437080537,926.1460215274943,1181.9729835849337
921.382073,1179.46713,4.686,4.047,299.1617304880138,921.8748015226706,1179.3637888742633
917.157642,1176.795347,4.571,3.996,300.7496661086833,917.044409389596,1176.3568514493365
912.952578,1174.091797,4.456,3.945,301.9406178241854,913.42161528979,1174.1016483806418
908.768539,1171.35518,4.341,3.894,302.67237292868134,907.9352182760816,1170.290970784478
904.607185,1168.584194,4.226,3.842,302.907924416163,905.5322924660825,1168.5754118472462
900.470176,1165.77754,4.111,3.791,303.3790273911264,900.7264408460842,1165.1442939727824
896.359171,1162.933915,3.995,3.74,303.8501303660898,895.9205892260858,1161.7131760983186
892.275828,1160.052019,4.001,3.727,304.0540055675843,893.4722729340476,1159.948792618835
888.221809,1157.130552,4.089,3.739,304.3509433962264,888.4168516533535,1156.249223652952
884.198771,1154.168211,4.176,3.751,304.4994123105475,885.8891410130066,1154.3994391700105
880.208169,1151.163925,4.264,3.763,304.7963501391896,880.8337197323125,1150.6998702041274
876.249355,1148.118937,4.352,3.775,305.2214094827977,876.3028007658988,1147.369876895329
872.32046,1145.035839,4.439,3.787,306.6240653642776,872.4471749656767,1144.3765721865611
868.419598,1141.917242,4.527,3.799,308.01688864506247,869.1217966835993,1141.7543210635897
864.544886,1138.765756,4.614,3.812,309.1765132569272,865.2952771368798,1138.5310300567678
860.694437,1135.583991,4.61,3.821,309.86738408988714,860.748277529585,1134.8219112447987
856.866367,1132.374559,4.509,3.827,310.3279646451938,857.7169444580552,1132.3491653701528
853.05879,1129.140068,4.408,3.833,311.01883547815373,853.1699448507603,1128.6400465581842
849.269822,1125.883129,4.307,3.838,311.4794160334604,850.1386117792304,1126.1673006835385
845.497563,1122.60636,4.205,3.844,312.21262105183064,845.4927230868802,1122.3742472826677
841.739819,1119.312527,4.104,3.85,312.78770428743564,842.1939214156519,1119.6744807318032
837.994094,1116.004552,4.003,3.856,313.648496456595,837.4620466783974,1115.7687829958254
834.257881,1112.685359,3.902,3.862,314.2215552895219,834.4022029818025,1113.228027467967
830.528675,1109.357874,3.801,3.868,315.060252001742,829.8195022533988,1109.413837768976
826.803967,1106.025024,3.7,3.874,315.48424835368127,826.8064588338423,1106.779917524615
823.081252,1102.689733,3.637,3.879,316.11998946342266,822.2863781165393,1102.8171070327326
819.358022,1099.354928,3.644,3.881,316.54381686991684,819.2729909716705,1100.175233371478
815.631771,1096.023534,3.652,3.883,317.17944028702004,814.752088999329,1096.2127562018898
811.900007,1092.69846,3.659,3.886,317.6008554539986,811.7218693330074,1093.5777143461003
808.161424,1089.381235,3.667,3.888,318.37414033054165,807.1852898022615,1089.6328204861343
804.416733,1086.071047,3.675,3.891,319.0508920903458,804.1708972367826,1087.0116503175118
800.666835,1082.766861,3.682,3.893,320.0660197300521,799.6493083885641,1083.079895064579
796.912635,1079.467637,3.69,3.895,320.7414072802326,796.668418040551,1080.4506968025817
793.155037,1076.172337,3.697,3.898,321.35627693313825,792.1926152792649,1076.508290901995
789.394945,1072.879925,3.705,3.9,321.6745965781369,789.1708360725415,1073.8898288975129
785.633262,1069.589361,3.713,3.902,322.15207604563483,784.6381672624564,1069.962135890789
781.870892,1066.299609,3.72,3.905,322.4703956906335,781.616388055733,1067.343673886307
778.10872,1063.009652,3.728,3.907,322.94787515813147,777.0837192456479,1063.415980879583
774.347188,1059.718983,3.735,3.91,323.2523997089285,774.0576670980978,1060.7957515029075
770.586288,1056.427609,3.743,3.912,323.70425965927967,769.5246051305115,1056.8543787738422
766.825994,1053.135556,3.751,3.914,324.0048941275207,766.5075958215014,1054.2195239773066
763.066281,1049.842855,3.758,3.917,324.4558458298821,761.9820818579863,1050.2672417825033
759.307123,1046.549533,3.766,3.919,324.7564802981232,758.9650725489761,1047.632386985968
755.548493,1043.255618,3.773,3.921,325.2066838431673,754.4198122702866,1043.6690940920355
751.790365,1039.96114,3.781,3.924,325.50633111675853,751.3767476701742,1041.0197106622572
748.032713,1036.666126,3.789,3.926,325.9558020271453,746.8121507700056,1037.0456355175907
744.275511,1033.370605,3.796,3.929,326.26779451049936,743.8246918475037,1034.4579501642681
740.518733,1030.074606,3.804,3.931,326.7384144386799,739.28005756923,1030.5363705854354
736.762353,1026.778156,3.811,3.933,327.05216105746695,736.2503013837145,1027.9219841995468
733.006345,1023.481285,3.819,3.936,327.522702616354,731.628868001398,1023.9320131889671
729.250683,1020.18402,3.827,3.938,327.8356275081999,727.7938488104313,1020.6005209128209
725.495341,1016.88639,3.834,3.94,328.17276025901526,723.7264081375087,1017.0595125308989
721.740292,1013.588424,3.842,3.943,328.3547195721969,721.5641011941489,1015.1730940754493
717.98551,1010.29015,3.849,3.945,328.7186381985602,717.2394873074294,1011.40025716455
714.23097,1006.991596,3.857,3.948,329.0825568249236,712.91487342071,1007.6274202536506
710.476645,1003.69279,3.865,3.95,329.44647545128686,708.5902595339905,1003.8545833427515
706.72251,1000.393762,3.872,3.952,329.6282402860215,706.4899530270151,1002.0223904361904
702.968538,997.09454,3.88,3.955,329.9908344259084,702.5875902471677,998.618854120164
699.214703,993.795151,3.887,3.957,330.5317354377044,697.9749612450677,994.6010888028096
695.460979,990.495625,3.895,3.959,330.89230194283454,694.9140553504369,991.9350060494252
691.70734,987.19599,3.903,3.962,331.4331517005297,690.322696508491,987.9358819193487
687.953759,983.896274,3.91,3.964,331.79371820565984,687.2617906138603,985.2697991659643
684.200212,980.596506,3.918,3.967,332.3345679633551,682.6704317719143,981.270675035888
680.446671,977.296714,3.925,3.969,332.69465131346783,679.9122290224622,978.8692909941059
676.693111,973.996926,3.933,3.971,333.2753241895672,675.6637905689987,975.1811697174289
672.939506,970.697172,3.941,3.974,333.7542645531535,671.4570188454181,971.5338274701758
669.185829,967.397478,3.948,3.976,334.11346982584325,668.3019400527327,968.7983207847357
665.432054,964.097875,3.956,3.978,334.5924101894296,664.0951683291521,965.1509785374826
661.678156,960.79839,3.963,3.981,334.9516165452762,660.8912451736952,962.3731875531521
657.924108,957.499051,3.971,3.983,335.0,656.6879726688711,958.7304877937704
654.169884,954.199888,3.979,3.986,335.0,652.357267446569,954.9771744887599
650.415458,950.900928,3.986,3.988,335.0,650.1919148354181,953.1005178362548
646.660805,947.602199,3.994,3.99,335.0,645.8612096131161,949.3472045312443
642.905898,944.303731,4.001,3.993,335.0,641.530504390814,945.5938912262338
639.150735,941.005527,4.009,3.995,335.0,637.1997991685121,941.8405779212234
635.395338,937.707572,4.017,3.997,335.3191940859852,633.697513222392,938.7935824193253
631.639728,934.409846,4.024,4.0,335.7210705290536,630.6567428168571,936.1445702162865
627.883928,931.112333,4.032,4.002,336.256905786478,626.602382276144,932.6125539455678
624.127959,927.815013,4.039,4.005,336.7927410439025,622.5480217354306,929.080537674849
620.371844,924.517869,4.047,4.007,337.192087177037,618.7649994171578,925.7788404458703
616.615604,921.220884,4.055,4.009,337.45670550185605,615.8275203067493,923.2131968926254
612.859262,917.924038,4.062,4.012,337.85363298908453,611.4213016411364,919.364731562758
609.102839,914.627314,4.07,4.014,338.0527730235364,608.3872100106788,916.7171294242787
605.346358,911.330694,4.077,4.016,338.2299132423996,603.6566975714745,912.593558353765
601.589841,908.03416,4.085,4.019,338.3480067216417,600.503022612005,909.8445109734224
597.83331,904.737694,4.093,4.021,338.5248988313323,595.981568136554,905.9159528346698
594.076787,901.441277,4.1,4.024,338.642816664417,592.9758934610841,903.3049627125444
590.320294,898.144892,4.108,4.026,338.81972593960194,588.0862680651248,899.0604374319755
586.563852,894.848521,4.115,4.028,338.93769669487267,584.4604855525566,895.9156947719619
582.807485,891.552145,4.123,4.031,339.0,580.6038041080354,892.5710554631086
579.051213,888.255747,4.131,4.033,339.0,578.546251731801,890.7868731144636
575.29506,884.959309,4.138,4.035,339.0,574.4311469793324,887.2185084171736
571.539042,881.662812,4.146,4.038,339.0,570.3160422268638,883.6501437198837
567.783159,878.366239,4.153,4.04,339.0435340329409,566.2120721728918,880.0909538124015
564.02741,875.069572,4.161,4.043,339.2552835842563,562.2599950573108,876.6585529151586
560.271792,871.772793,4.169,4.045,339.4670303783467,558.3086752730615,873.2267874084778
556.516303,868.475885,4.176,4.047,339.67877717243715,554.3573554888121,869.7950219017969
552.760941,865.178829,4.184,4.05,339.89052396652755,550.4060357045628,866.363256395116
549.005702,861.881608,4.191,4.052,340.1019794721408,546.8884735799704,863.30658479656
545.250585,858.584205,4.199,4.054,340.3131231671554,543.8352286050756,860.6514335640699
541.495588,855.2866,4.207,4.057,340.6298387096774,539.2553611427334,856.6687067153348
537.740708,851.988777,4.214,4.059,340.84098240469206,536.2021161678384,854.0135554828446
533.985942,848.690718,4.222,4.062,341.0,532.4718860455475,850.7690367049768
530.231289,845.392404,4.229,4.064,341.0,528.427103171632,847.2465747213844
526.476746,842.093819,4.237,4.066,341.0,525.1152671292696,844.3641026424635
522.722311,838.794944,4.245,4.069,341.0,521.3773765935196,841.1124161277138
518.967982,835.495762,4.252,4.071,341.0,518.1772241161157,838.3294532837541
515.213755,832.196254,4.26,4.073,341.0,514.0549109132273,834.7461817610422
511.459629,828.896404,4.267,4.076,341.0,509.9325977103392,831.1629102383303
507.705601,825.596192,4.275,4.078,341.0,505.81028450745106,827.5796387156184
503.951659,822.295634,4.283,4.081,341.0,501.6879713045628,823.9963671929065
500.197755,818.99484,4.29,4.083,341.0,497.56565810167456,820.4130956701946
496.443835,815.693943,4.298,4.085,341.0,495.50450150023056,818.6214599088386
492.689846,812.393075,4.306,4.088,341.0,490.2762580934505,814.0796156077764
488.935733,809.092368,4.313,4.09,341.0,487.05565522928646,811.2883649209282
485.181443,805.791953,4.321,4.092,341.0,482.76151807706765,807.5666973384638
481.426922,802.491964,4.328,4.095,340.9028523333511,479.6757128135687,804.8905374089882
477.672116,799.192532,4.336,4.097,340.6691916686201,475.705792372487,801.445687415661
473.916971,795.893788,4.344,4.1,340.4916577011152,471.46071151370217,797.7504124560901
470.161433,792.595865,4.351,4.102,340.37303908207457,468.4851743144483,795.1593165256847
466.405448,789.298895,4.359,4.104,340.1951111535136,464.0218685155675,791.272672630077
462.648963,786.00301,4.366,4.107,340.076492534473,461.0463313163136,788.6815766996717
458.891923,782.708341,4.374,4.109,335.062981491288,456.3882384871847,784.622300622579
455.134275,779.415021,4.382,4.111,329.2896286794101,453.18491720188456,781.8293285013842
451.375964,776.123182,4.389,4.114,323.265444223947,450.0687661274524,779.1088623195014
447.616938,772.832956,4.397,4.116,314.16846262225386,445.4156359790358,775.0457105421755
443.857141,769.544474,4.404,4.119,305.5251958156664,442.311265637187,772.2661354047182
440.096521,766.257869,4.412,4.121,292.2462929713285,437.64067086537983,768.0631941424275
436.335355,762.972627,4.42,4.123,283.3936910751033,434.5269410175084,765.2612333009002
432.57499,759.686159,4.427,4.126,274.541089178878,431.413211169637,762.4592724593731
428.816989,756.395455,4.435,4.128,262.85316586368754,426.1733813312755,757.5411047334983
425.062912,753.097509,4.442,4.13,259.44611837455625,424.2192047927759,755.6374672434082
421.314321,749.789311,4.45,4.133,252.63202339629365,420.31085171577655,751.8301922632278
417.57278,746.467854,4.458,4.135,245.75063182858776,416.5514343872166,748.1320330278435
413.839848,743.13013,4.465,4.138,234.86303477955963,412.16385190852884,743.5017204609154
410.117089,739.773131,4.473,4.14,225.7429938482573,409.193244245007,739.6533612309794
406.406064,736.393848,4.477,4.15,217.25358851674667,406.72819041001185,736.083990377558
402.74962,732.96151,4.465,4.211,208.91163940813195,404.2655147611232,732.4888574575538
399.435419,729.280711,4.382,4.249,205.72272054133333,401.8821134456657,727.5873178202423
396.83451,725.104522,4.384,4.205,203.56814920283176,400.4298966904071,723.1714143728665
395.14486,720.423501,4.654,3.988,202.6138857955872,399.7931160607897,720.7751931329742
394.371344,715.482135,4.451,4.11,200.98002022299133,398.7182317478571,715.5677246443456
394.362773,710.45851,4.298,4.22,199.34615465039545,397.6433474349244,710.360256155717
394.812194,705.446588,4.237,4.309,196.8778011913551,396.90093093127484,704.4194171636561
395.448905,700.504242,4.193,4.386,195.22869848015708,396.5810943599609,700.8353510662647
396.141172,695.5877,4.17,4.451,196.2464638199781,396.658143475889,696.1998653408863
396.801885,690.647767,4.147,4.516,197.61467284401064,396.79189957427565,691.440127325913
397.398335,685.681995,4.124,4.58,198.95783949134744,396.9255798852395,685.7250510527076
397.908602,680.697205,4.101,4.645,201.03624486671288,396.953349574395,681.3821308288736
398.310767,675.70022,4.078,4.709,203.15128596708712,396.91759461018296,676.8140023118706
398.58291,670.69786,4.065,4.755,205.22848976829917,396.77691154108743,671.9009096221995
398.70311,665.696947,4.112,4.68,208.3442954701172,396.565886937444,664.5312705876925
398.649449,660.704304,4.16,4.606,210.54082574229076,396.4045463793238,659.7849913291761
398.400005,655.726752,4.207,4.531,213.1925846128597,396.1372099011065,656.1083611559463
397.93286,650.771112,4.171,4.435,217.14418566173043,395.68828139570167,651.3925459165155
397.229179,645.844414,4.126,4.336,219.89744461628808,394.9300295253181,646.843986178036
396.288092,640.954895,4.115,4.266,222.21176841357945,393.87708103341856,641.9456714379954
395.115209,636.111227,4.313,4.368,223.85716328167916,392.3089778505862,636.1936170379124
393.716149,631.322083,4.485,4.47,224.9540931937456,391.26357572869796,632.3589141045237
392.09653,626.596137,4.368,4.566,226.57062789812943,389.2908282380655,626.781715368044
390.261973,621.942062,4.252,4.661,227.64372529118523,387.9112737096579,623.0914070045538
388.218094,617.368531,4.181,4.709,228.71400450935093,386.1014829452111,618.9178070687052
385.970514,612.884217,4.24,4.621,229.77794552633048,383.32407167178707,613.6572628030744
383.524851,608.497794,4.298,4.532,230.84188654331,380.5466603983631,608.3967185374437
380.886855,604.21857,4.352,4.483,231.53941974230628,379.0530562241447,605.8161879768522
378.06375,600.063017,4.399,4.482,233.0745273093439,375.97711946848926,600.6972007547047
375.063691,596.052111,4.414,4.52,234.60826108471,373.00436261179823,595.8571107907236
371.894842,592.2069,4.335,4.671,236.067644449084,370.40322595335795,592.021028810766
368.565373,588.548432,4.265,4.814,236.81924943890604,368.2559060371785,589.4066821189044
365.081525,585.09114,4.355,4.832,237.94665692363907,365.0349261629093,585.4851620811123
361.438351,581.811014,4.446,4.849,240.85781893004125,361.1453738120867,581.831866947886
357.626871,578.670193,4.536,4.867,243.05289122882905,358.22577083908016,579.1191353109319
353.638102,575.630795,4.632,4.848,244.9996451368858,353.5710985452537,574.5748631621036
349.46746,572.653474,4.735,4.791,246.45435071372464,349.9477139906969,570.9996839435944
345.224132,569.660996,4.837,4.735,247.74956427047883,347.51423807858737,568.468302625522
341.138478,566.535779,4.915,4.68,250.3199087604818,343.8313540546833,564.3789155221261
337.446745,563.158276,4.796,4.642,252.8699030681903,340.2408456444181,559.9457340429356
334.385149,559.408962,4.941,4.462,253.64931640625008,338.0108827962142,556.4315201259867
332.102527,555.215937,4.801,4.625,254.35244140625005,335.7944864833305,552.8710020222106
330.468481,550.659519,4.645,4.909,255.05556640625005,333.5780901704468,549.3104839184343
329.29695,545.850365,5.054,5.018,255.75869140625,331.36169385756307,545.7499658146583
328.401876,540.899131,5.425,5.131,256.4049800809128,329.5250272920108,541.4665203713189
327.606646,535.910779,5.777,5.247,257.02022914600343,327.99323800034034,536.679407358531
326.841116,530.926107,6.129,5.363,257.63547821109404,326.46144870866993,531.892294345743
326.102267,525.945453,6.117,5.348,258.2507272761847,324.9296594169995,527.1051813329552
325.388133,520.968521,6.087,5.327,258.8659763412753,323.39787012532906,522.3180683201674
324.696749,515.995018,6.057,5.305,259.481225406366,321.86608083365866,517.5309553073794
324.026146,511.024648,6.027,5.284,260.4520943891427,319.9814078512958,511.2082021095973
323.374359,506.057116,5.997,5.263,261.48220655268426,318.9866467207746,507.15419627662834
322.739421,501.092127,5.967,5.241,262.8469969325088,318.04888534613633,501.706877561628
322.119365,496.129388,5.937,5.22,264.2068760526031,317.2930077023676,496.0607777939366
321.512225,491.168602,5.907,5.198,264.8846619288228,316.84297024223247,492.22506212382365
320.916035,486.209475,5.877,5.177,265.6938829359281,316.2347662894565,486.0337923253348
320.328827,481.251712,5.847,5.156,266.112374905997,315.9253482250293,482.84967067071034
319.748636,476.295019,5.817,5.134,266.9493588461348,315.30651209617497,476.4814273614615
319.173494,471.3391,5.787,5.113,267.3678508162037,314.9970940317478,473.29730570683716
318.601435,466.383662,5.757,5.091,268.61623081367486,314.3005601445634,465.93472169068315
318.030493,461.428408,5.727,5.07,269.44435300979666,313.971108357438,462.3011904520303
317.458701,456.473044,5.697,5.049,271.2439500712841,313.5104309337546,457.0517618322589
316.884092,451.517275,5.667,5.027,273.58391258388855,313.05967958384394,451.763252936757
316.30483,446.560823,5.637,5.006,274.98306177560323,312.6390076392976,447.2360464725983
315.720562,441.603592,5.607,4.984,275.9628303305184,312.02677029306585,441.03547933661554
315.131883,436.645605,5.577,4.963,276.6125986667946,311.6177355228666,436.8943040202551
314.539404,431.686884,5.547,4.941,277.5805639938331,311.03287761940845,431.09243849927356
313.943736,426.727455,5.517,4.92,278.3863582962681,310.62883868108594,427.0649604719887
313.345491,421.767341,5.487,4.899,279.4950787957222,310.1860420965728,422.56297587789953
312.745278,416.806565,5.457,4.877,280.6037992951763,309.7432455120596,418.06099128381044
312.143709,411.845153,5.427,4.856,282.2668800443575,309.07905063528983,411.3080143926768
311.541395,406.883127,5.397,4.834,282.81901168355915,308.80314026499354,408.38042688428146
310.938946,401.920513,5.367,4.813,283.9178232347714,308.1179696300604,400.8701342643914
310.336974,396.957333,5.337,4.792,284.46722901037754,307.7753843125938,397.11498795444635
309.736089,391.993611,5.307,4.77,285.0081304902714,307.43449605813674,393.3774608119473
309.136902,387.029372,5.277,4.749,285.5451903981075,306.8614249981424,387.0310031059106
308.540024,382.06464,5.247,4.727,286.3487487767648,306.45112643121354,382.4883126537719
307.946066,377.099438,5.217,4.706,287.68693805317,306.00498683217404,377.55007482893745
307.355639,372.13379,5.187,4.685,288.9524451585859,305.4760704301641,371.63980643105316
306.769353,367.167721,5.157,4.663,289.44829650683266,305.1417059156644,367.8923707652894
306.18782,362.201254,5.127,4.642,290.27240701492315,304.615702283896,362.0254775307188
305.611612,357.234412,5.097,4.62,290.97564491648143,304.2182006621405,357.643647422983
305.040849,352.267212,5.066,4.599,292.02492994876314,303.64231860101495,351.4658398676603
304.475361,347.299663,5.036,4.577,292.7230058590722,303.2636890315538,347.44989818547026
303.91497,342.331776,5.006,4.556,293.42108176938126,302.8850594620926,343.4339565032802
303.359501,337.363562,4.976,4.535,294.34959497660304,302.3247039084604,337.4890341334333
302.808777,332.395032,4.961,4.526,295.131459906674,301.77373181478697,331.6417821314013
302.262623,327.426195,4.957,4.528,295.65002411428503,301.4117691786771,327.6997084003058
301.720861,322.457063,4.953,4.531,296.4275687554093,300.8694278821419,321.7816539204031
301.183316,317.487646,4.949,4.533,296.9459318494922,300.5078670177851,317.8362842671347
300.649812,312.517955,4.945,4.535,297.9565898499742,299.96861439919235,311.8724235235097
300.120172,307.548,4.94,4.537,298.64043615458706,299.60913845228805,307.8882317786537
299.594219,302.577791,4.936,4.539,299.6662056115064,299.0699245319316,301.91194416136966
299.071779,297.60734,4.932,4.542,300.34781003747094,298.7041140835306,297.93834812183303
298.552674,292.636657,4.928,4.544,301.21542427863534,298.15249272731404,291.9829685081866
298.036728,287.665752,4.924,4.546,301.6122149683705,297.78217482000775,288.0171959504833
297.523766,282.694636,4.92,4.548,302.2068897550532,297.22721690726075,282.0704662539663
297.01361,277.723319,4.916,4.55,302.60204536806384,296.8585587038088,278.11086348561776
296.506084,272.751813,4.912,4.553,303.2583731363877,296.3053129141093,272.16331505085003
296.001013,267.780127,4.908,4.555,303.782545179778,295.93613031264226,268.1871896473472
295.49822,262.808272,4.904,4.557,304.5688032448634,295.3823564104418,262.2230015420929
294.997529,257.836259,4.9,4.559,305.0929752882536,295.0131738089748,258.2468761385901
294.498763,252.864098,4.896,4.561,305.8754119742717,294.45898971036036,252.26097489845185
294.001746,247.8918,4.892,4.563,306.3958705174337,294.0894084924647,248.26374932929494
293.506303,242.919376,4.888,4.566,307.1481280819759,293.54681028094615,242.36553508555767
293.012257,237.946835,4.884,4.568,307.5839238240084,293.2025897501077,238.492369243594
292.519431,232.974189,4.88,4.57,308.2369953351967,292.679468027364,232.56365638583242
292.027649,228.001449,4.876,4.572,308.6723763426556,292.3307202122016,228.61118114732471
291.536736,223.028623,4.872,4.574,309.10772136565765,291.7542138329778,222.228743442402
291.046514,218.055724,4.868,4.577,309.32538716837706,291.42349835278117,218.584493228488
290.556808,213.082762,4.863,4.579,309.760718773816,290.76206739238785,211.29599280065995
290.067442,208.109747,4.859,4.581,309.9783845765354,290.4313519121912,207.6517425867459
289.578239,203.136689,4.855,4.583,310.0,290.12513858205864,204.29731926846358
289.089022,198.1636,4.851,4.585,310.0,289.6233956386433,198.81769648560157
288.599616,193.19049,4.847,4.588,310.0,289.15934013029573,193.792215462825
288.109845,188.21737,4.843,4.59,310.0,288.69528462194825,188.76673444004848
287.619532,183.24425,4.839,4.592,311.36332271762194,288.130316424803,182.78642422844877
287.128501,178.27114,4.835,4.594,313.2741507430997,287.649064040809,177.7681344470844
286.636643,173.298048,4.831,4.596,314.1253082292058,287.1835377007359,172.84413703398423
286.143973,168.324974,4.827,4.598,314.2390345397001,286.8662788984013,169.4434113428857
285.650522,163.351918,4.823,4.601,314.4664240941371,286.19958327509346,162.29088108079105
285.156318,158.378879,4.819,4.603,314.58011887135564,285.8662354634396,158.71461594974375
284.661392,153.405857,4.815,4.605,314.8075084257926,285.1995398401318,151.56208568764913
284.165773,148.432851,4.811,4.607,314.9212032030111,284.86619202847794,147.98582055660182
283.669492,143.459862,4.807,4.609,315.2466019592485,284.4231156081548,143.1925664471843
283.172578,138.486889,4.803,4.612,315.9994925130308,283.97080640986917,138.19335951876465
282.675061,133.513932,4.799,4.614,316.75238306681297,283.51849721158356,133.19415259034503
282.176972,128.54099,4.795,4.616,317.5052736205952,283.06618801329796,128.19494566192537
281.678338,123.568063,4.791,4.618,318.2580889498768,282.6093062438522,123.14869896271024
281.179192,118.59515,4.786,4.62,318.82018220426687,282.1135718720348,117.7892935704919
280.679562,113.622252,4.782,4.623,319.1168502479381,281.74963788933985,113.86564901166074
280.179478,108.649367,4.778,4.625,319.453828266024,281.15745504328464,107.49485712774546
279.67897,103.676496,4.774,4.627,319.67843484069,280.767101656456,103.2905895048327
279.178068,98.703639,4.77,4.629,319.9027819599964,280.40207389821666,99.33144228085166
278.676802,93.730794,4.766,4.631,320.239302638956,279.8545322608576,93.39272144488012
278.175202,88.757961,4.762,4.633,320.4636060492492,279.4902466185928,89.4337752419911
277.673297,83.785141,4.758,4.636,320.7993379917649,278.9560965879268,83.49868186519525
277.171117,78.812333,4.754,4.638,321.0231163112272,278.59949178708746,79.54040411755577
276.668692,73.839536,4.75,4.64,321.35822525250785,278.05802413458184,73.58285790642921
276.166053,68.86675,4.746,4.642,321.58131484736833,277.69033320368885,69.613720979409
275.663228,63.893974,4.742,4.644,321.9156478472271,277.13240201301767,63.66245494558324
275.160247,58.92121,4.738,4.647,322.13853651379964,276.76044788590355,59.69494425636608
274.657141,53.948455,4.734,4.649,322.4727063139013,276.2080138769858,53.729509366095044
274.15394,48.97571,4.73,4.651,322.6953105085604,275.84564183405735,49.737301080661545
273.650672,44.002975,4.726,4.653,323.0145983307054,275.30273081389623,43.74865869264021
273.147369,39.030248,4.722,4.655,323.1258237075081,274.9452886317787,39.753936427236596
272.644059,34.05753,4.718,4.658,323.2926617727123,274.40912535860247,33.76185302913116
272.140773,29.084821,4.714,4.66,323.4038123735993,274.04863368781304,29.779581508800376
271.63754,24.112119,4.709,4.662,323.5704971524095,273.50621913549094,23.813021433257234
271.134391,19.139425,4.705,4.664,323.68162033828287,273.1446094339429,19.835314716228467
270.631354,14.166739,4.701,4.666,323.84812178763923,272.58643758725657,13.85200571796868
270.128461,9.194059,4.697,4.668,323.95908303867907,272.2109094738681,9.859504684170446
269.62574,4.221386,4.693,4.671,324.31330022028266,271.6473032608418,3.8639557763962387
269.123222,-0.751281,4.689,4.673,324.5902506912508,271.27149754043137,-0.13455397084011622
268.620926,-5.723942,4.685,4.675,325.00370722349345,270.7110000416875,-6.129810519979728
268.11885,-10.696597,4.681,4.677,325.1877900452376,270.35189645972235,-10.110878999414325
267.616991,-15.669249,4.677,4.679,325.4639142778538,269.81324108677467,-16.08248171856617
267.115344,-20.641896,4.673,4.682,325.64798397182994,269.4518456838446,-20.063006430966496
266.613906,-25.614539,4.67,4.685,325.9239747597963,268.88989379572854,-26.029081721424888
266.112673,-30.58718,4.667,4.689,326.0,268.5138482475713,-30.00991937081085
265.611641,-35.559819,4.664,4.692,326.0,267.9482896551565,-35.98482413394788
265.110806,-40.532456,4.661,4.696,326.0,267.5791260080744,-39.970339528341924
264.610165,-45.505092,4.658,4.7,326.2123853211009,267.0425984007504,-45.95081440827647
264.109713,-50.477728,4.654,4.704,326.4325688073394,266.6886040608491,-49.937848061219
263.609447,-55.450364,4.651,4.708,326.76284403669723,266.1576125509972,-55.918398540632865
263.109363,-60.423,4.648,4.712,326.9830275229358,265.8036182110959,-59.90543219357542
262.609457,-65.395639,4.645,4.716,327.22314726510285,265.24881557680885,-65.88323549560525
262.109725,-70.368279,4.642,4.719,327.3799332410316,264.87657554624934,-69.8679551490954
261.610164,-75.340922,4.639,4.723,327.6151122049248,264.3182155004101,-75.84503462933063
261.110769,-80.313568,4.636,4.727,327.7718981808536,263.94597546985057,-79.8297542828208
260.611537,-85.286218,4.633,4.731,328.00823863654114,263.3880527506045,-85.8060834652087
260.112463,-90.258872,4.63,4.735,328.1907561229908,263.0255011861103,-89.77418113562035
259.613545,-95.231532,4.627,4.739,328.4642643717274,262.4910269200793,-95.73005902150925
259.114777,-100.204197,4.624,4.743,328.6465940017884,262.13503192628104,-99.700772413874
258.616157,-105.176868,4.621,4.746,328.92009444288306,261.59694243770326,-105.67123229590388
258.117681,-110.149547,4.618,4.75,329.0,261.2225127440135,-109.68322287511327
257.619343,-115.122233,4.615,4.754,329.0,260.6570442590954,-115.68717977214072
257.121142,-120.094927,4.612,4.758,329.0,260.28258270704623,-119.68188663270615
256.623073,-125.067629,4.609,4.762,329.0,259.7237163855698,-125.66504372145386
256.125131,-130.040341,4.606,4.766,329.0,259.3511388379188,-129.6538151139524
255.627314,-135.013063,4.603,4.77,329.0,258.79197728967756,-135.64066001851947
255.129617,-139.985796,4.6,4.773,329.0,258.33115527210606,-140.7317344229509
254.632037,-144.958539,4.597,4.777,329.1521591419301,257.8466965368959,-146.15608006252984
254.134569,-149.931295,4.594,4.781,329.2430758076477,257.6021623441269,-148.9007502849167
253.637211,-154.904062,4.591,4.785,329.42490913908284,257.11309395858893,-154.39009072969046
253.139957,-159.876843,4.588,4.789,329.60674247051804,256.624025573051,-159.87943117446423
